id,yearbirth,age,categorical_age,education,maritalstatus,income,categorical_income,kidhome,teenhome,totalchild,dtcustomer,month_year_dtcustomer,recency,recency_category,mntwines,mntwines_category,mntfruits,mntfruits_category,mntmeatproducts,mntmeatproducts_category,mntfishproducts,mntfishproducts_category,mntsweetproducts,mntsweetproducts_category,mntgoldproducts,mntgoldproducts_category,mnttotal,mnttotal_category,numdealspurchases,numdealspurchases_category,numwebpurchases,numwebpurchases_category,numcatalogpurchases,numcatalogpurchases_category,numstorepurchases,numstorepurchases_category,numwebvisitsmonth,numwebvisitsmonth_category,totalpurchases_online,totalpurchases_offline,totalpurchases,totalpurchases_category,behaviour_score,behaviour_category,average_spending,acceptedcmp1,acceptedcmp1_category,acceptedcmp2,acceptedcmp2_category,acceptedcmp3,acceptedcmp3_category,acceptedcmp4,acceptedcmp4_category,acceptedcmp5,acceptedcmp5_category,complain,spending_waiver_online,spending_waiver_online_category,spending_waiver_offline,spending_waiver_offline_category,spending_waiver_total,spending_waiver_total_category,response,response_category,totalacceptedcmp
12096,1973,42,36-55,Master,Partner,38961.0,Low,1,0,1,2013-12-30,2013-12-01,60,2,19,0-150,7,0-15,19,0-50,0,0-30,1,0-30,24,0-30,70,1,1,0-1,2,0-2,1,0-2,2,0-3,7,4-8,3,3,6,2,221,About to Sleep,11.666666666666666,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.42857142857142855,2,0.05,1,21,Not Care But Online Prefered,0,Reject,0
12165,1982,33,0-35,Master,Partner,23661.0,Lowest,1,0,1,2013-12-04,2013-12-01,46,3,18,0-150,0,0-15,4,0-50,0,0-30,0,0-30,1,0-30,23,1,1,0-1,1,0-2,0,0-2,3,0-3,7,4-8,1,4,5,1,311,Promising,4.6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.14285714285714285,1,0.08695652173913043,2,12,Not Care But Offline Prefered,0,Reject,0
12626,1947,68,56-90,Master,Partner,81044.0,Highest,0,0,0,2013-12-27,2013-12-01,0,5,450,151-500,26,16-50,535,251-600,73,31-80,81,61-100,26,0-30,1191,4,1,0-1,5,3-6,6,3-6,10,9-15,1,0-3,11,11,22,4,544,Loyal Customer,54.13636363636363,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,11.0,5,0.0,1,51,Online Only,0,Reject,0
10584,1976,39,36-55,Graduation,Partner,65665.0,High,0,1,1,2013-12-02,2013-12-01,77,1,225,151-500,81,51-100,387,251-600,106,81-150,36,31-60,29,0-30,864,3,1,0-1,5,3-6,10,7-12,8,4-8,3,0-3,15,9,24,4,143,Hibernating,36.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5.0,5,0.11688311688311688,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
13886,1975,40,36-55,Master,Partner,37368.0,Low,1,0,1,2013-12-16,2013-12-01,4,5,3,0-150,2,0-15,11,0-50,2,0-30,2,0-30,10,0-30,30,1,1,0-1,1,0-2,0,0-2,2,0-3,6,4-8,1,3,4,1,511,Recent Customer,7.5,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.16666666666666666,1,0.75,5,15,Offline Only,0,Accept more than once,1
12375,1948,67,56-90,Graduation,Partner,70666.0,Highest,0,0,0,2013-12-06,2013-12-01,29,3,398,151-500,40,16-50,367,251-600,119,81-150,81,61-100,30,0-30,1035,4,1,0-1,7,7-15,4,3-6,4,4-8,4,4-8,11,5,16,3,334,Loyal Customer,64.6875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.75,4,0.1724137931034483,3,43,Online But Offline Still Fine,0,Reject,0
12850,1991,24,0-35,Graduation,Single,90273.0,Highest,0,0,0,2013-12-14,2013-12-01,32,3,704,501-1250,81,51-100,555,251-600,120,81-150,74,61-100,111,81-150,1645,5,1,0-1,5,3-6,6,3-6,7,4-8,2,0-3,11,8,19,4,345,Loyal Customer,86.57894736842105,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,5.5,5,0.25,4,54,Both Care,1,Accept more than once,4
13415,1975,40,36-55,Master,Single,49514.0,Low,1,0,1,2013-12-17,2013-12-01,61,2,88,0-150,39,16-50,78,51-250,58,31-80,13,0-30,93,81-150,369,2,2,2-4,6,3-6,1,0-2,4,4-8,7,4-8,7,6,13,3,232,Customers Needing Attention,28.384615384615383,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.09836065573770492,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
12088,1953,62,56-90,PhD,Partner,55707.0,High,0,1,1,2013-12-22,2013-12-01,91,1,208,151-500,7,0-15,82,51-250,30,0-30,66,61-100,35,31-80,428,2,2,2-4,3,3-6,2,0-2,9,9-15,3,0-3,5,11,16,3,132,Hibernating,26.75,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.6666666666666667,4,0.12087912087912088,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
12333,1971,44,36-55,PhD,Partner,42403.0,Low,1,0,1,2013-12-11,2013-12-01,18,4,22,0-150,1,0-15,11,0-50,0,0-30,5,0-30,3,0-30,42,1,1,0-1,1,0-2,0,0-2,3,0-3,8,4-8,1,4,5,1,411,Promising,8.4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.2222222222222222,4,14,Offline Only,0,Reject,0
12002,1959,56,56-90,PhD,Partner,36732.0,Low,1,1,2,2013-12-29,2013-12-01,71,2,21,0-150,5,0-15,3,0-50,10,0-30,1,0-30,7,0-30,47,1,3,2-4,1,0-2,1,0-2,4,4-8,2,0-3,2,7,9,2,221,About to Sleep,5.222222222222222,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.09859154929577464,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
13214,1970,45,36-55,Master,Partner,61872.0,High,0,1,1,2013-12-13,2013-12-01,81,1,330,151-500,5,0-15,159,51-250,36,31-80,27,0-30,16,0-30,573,3,4,2-4,4,3-6,4,3-6,9,9-15,4,4-8,8,13,21,4,143,Hibernating,27.285714285714285,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,0.16049382716049382,3,43,Online But Offline Still Fine,0,Reject,0
13519,1973,42,36-55,Graduation,Single,7500.0,Lowest,1,0,1,2013-12-26,2013-12-01,54,2,5,0-150,3,0-15,10,0-50,12,0-30,7,0-30,20,0-30,57,1,4,2-4,3,3-6,1,0-2,3,0-3,7,4-8,4,7,11,3,231,About to Sleep,5.181818181818182,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5714285714285714,2,0.12962962962962962,2,22,Not Care Much,0,Reject,0
13312,1960,55,36-55,PhD,Partner,65695.0,High,0,1,1,2014-01-31,2014-01-01,50,3,371,151-500,32,16-50,189,51-250,0,0-30,58,31-60,6,0-30,656,3,2,2-4,5,3-6,4,3-6,10,9-15,4,4-8,9,12,21,4,343,Loyal Customer,31.238095238095237,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.25,4,0.24,4,44,Both Care,0,Reject,0
13684,1977,38,36-55,Graduation,Partner,33178.0,Lowest,1,0,1,2014-01-30,2014-01-01,9,5,12,0-150,6,0-15,2,0-50,11,0-30,2,0-30,16,0-30,49,1,1,0-1,1,0-2,0,0-2,3,0-3,4,4-8,1,4,5,1,511,Recent Customer,9.8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.25,1,0.4444444444444444,5,15,Offline Only,0,Reject,0
10157,1965,50,36-55,Graduation,Single,59686.0,High,0,1,1,2014-01-25,2014-01-01,78,1,89,0-150,15,0-15,89,51-250,34,31-80,42,31-60,5,0-30,274,2,1,0-1,4,3-6,1,0-2,6,4-8,4,4-8,5,7,12,3,132,Hibernating,22.833333333333332,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.25,3,0.08974358974358974,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
12025,1982,33,0-35,Graduation,Partner,65169.0,High,0,0,0,2014-01-14,2014-01-01,23,4,1074,501-1250,0,0-15,69,51-250,0,0-30,0,0-30,46,31-80,1189,4,1,0-1,10,7-15,4,3-6,13,9-15,6,4-8,14,14,28,5,454,Champions,42.464285714285715,1,Accept,1,Accept more than once,1,Accept more than once,0,Accept more than once,1,Accept more than once,0,2.3333333333333335,4,0.6086956521739131,5,45,Both Care,1,Accept more than once,5
10925,1983,32,0-35,Graduation,Partner,76630.0,Highest,0,0,0,2014-01-14,2014-01-01,93,1,255,151-500,31,16-50,446,251-600,40,31-80,56,31-60,126,81-150,954,4,1,0-1,3,3-6,10,7-12,11,9-15,1,0-3,13,12,25,4,144,Can't lose them,38.16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,13.0,5,0.12903225806451613,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
10032,1976,39,36-55,Graduation,Single,12571.0,Lowest,1,0,1,2014-01-18,2014-01-01,86,1,3,0-150,5,0-15,14,0-50,2,0-30,12,0-30,17,0-30,53,1,4,2-4,3,3-6,1,0-2,3,0-3,6,4-8,4,7,11,3,131,Hibernating,4.818181818181818,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.6666666666666666,2,0.08139534883720931,2,22,Not Care Much,0,Reject,0
12288,1958,57,56-90,PhD,Partner,74250.0,Highest,0,0,0,2014-01-26,2014-01-01,90,1,680,501-1250,11,0-15,392,251-600,75,31-80,0,0-30,0,0-30,1158,4,1,0-1,2,0-2,10,7-12,4,4-8,1,0-3,12,5,17,3,134,Hibernating,68.11764705882354,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,12.0,5,0.05555555555555555,1,51,Online Only,0,Reject,0
12547,1958,57,56-90,Graduation,Single,78331.0,Highest,0,1,1,2014-01-23,2014-01-01,97,1,756,501-1250,81,51-100,354,251-600,120,81-150,81,61-100,61,31-80,1453,5,2,2-4,10,7-15,6,3-6,7,4-8,4,4-8,16,9,25,4,145,Can't lose them,58.12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4.0,5,0.09278350515463918,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
12154,1982,33,0-35,Master,Partner,21059.0,Lowest,1,0,1,2014-01-07,2014-01-01,40,3,8,0-150,3,0-15,19,0-50,3,0-30,3,0-30,8,0-30,44,1,3,2-4,3,3-6,0,0-2,3,0-3,6,4-8,3,6,9,2,321,Promising,4.888888888888889,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.15,3,23,Offline Recommended But Online Still Fine,0,Reject,0
13018,1950,65,56-90,Master,Single,64866.0,High,0,1,1,2014-01-26,2014-01-01,9,5,508,501-1250,5,0-15,21,0-50,7,0-30,5,0-30,10,0-30,556,3,4,2-4,7,7-15,3,3-6,7,4-8,5,4-8,10,11,21,4,543,Loyal Customer,26.476190476190474,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,2.0,4,1.2222222222222223,5,45,Both Care,0,Accept more than once,1
13297,1965,50,36-55,Graduation,Partner,69139.0,Highest,0,1,1,2014-01-27,2014-01-01,23,4,86,0-150,12,0-15,75,51-250,33,31-80,15,0-30,6,0-30,227,2,1,0-1,4,3-6,1,0-2,5,4-8,4,4-8,5,6,11,3,432,Potential Loyalist,20.636363636363637,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.25,3,0.2608695652173913,4,34,Offline But Online Still Fine,0,Reject,0
13155,1969,46,36-55,Graduation,Partner,23228.0,Lowest,1,0,1,2014-01-26,2014-01-01,71,2,13,0-150,2,0-15,18,0-50,6,0-30,1,0-30,0,0-30,40,1,2,2-4,2,0-2,0,0-2,3,0-3,8,4-8,2,5,7,2,221,About to Sleep,5.714285714285714,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.25,1,0.07042253521126761,1,11,Not Care At All,0,Reject,0
12512,1951,64,56-90,Graduation,Partner,44689.0,Low,1,1,2,2014-01-10,2014-01-01,82,1,18,0-150,0,0-15,5,0-50,0,0-30,0,0-30,11,0-30,34,1,2,2-4,1,0-2,1,0-2,2,0-3,7,4-8,2,4,6,2,121,Lost,5.666666666666667,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.2857142857142857,1,0.04878048780487805,1,11,Not Care At All,0,Accept more than once,1
12001,1952,63,56-90,Graduation,Partner,35704.0,Low,1,1,2,2014-01-03,2014-01-01,54,2,30,0-150,9,0-15,12,0-50,2,0-30,11,0-30,30,0-30,94,1,3,2-4,2,0-2,0,0-2,4,4-8,4,4-8,2,7,9,2,221,About to Sleep,10.444444444444445,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.12962962962962962,2,22,Not Care Much,0,Reject,0
11030,1976,39,36-55,Master,Partner,33181.0,Lowest,1,0,1,2014-01-03,2014-01-01,90,1,9,0-150,0,0-15,3,0-50,0,0-30,0,0-30,4,0-30,16,1,1,0-1,1,0-2,0,0-2,2,0-3,6,4-8,1,3,4,1,111,Lost,4.0,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.16666666666666666,1,0.03333333333333333,1,11,Not Care At All,0,Accept more than once,1
12186,1969,46,36-55,Graduation,Single,81657.0,Highest,0,0,0,2014-01-22,2014-01-01,69,2,364,151-500,40,16-50,425,251-600,120,81-150,60,31-60,50,31-80,1059,4,1,0-1,3,3-6,4,3-6,8,4-8,1,0-3,7,9,16,3,234,At Risk,66.1875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7.0,5,0.13043478260869565,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
13747,1980,35,0-35,Master,Single,67506.0,High,0,1,1,2014-01-02,2014-01-01,73,2,90,0-150,38,16-50,67,51-250,33,31-80,36,31-60,67,31-80,331,2,1,0-1,4,3-6,1,0-2,6,4-8,3,0-3,5,7,12,3,232,Customers Needing Attention,27.583333333333332,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.6666666666666667,4,0.0958904109589041,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
13507,1970,45,36-55,PhD,Single,57642.0,High,0,1,1,2014-01-09,2014-01-01,24,4,580,501-1250,6,0-15,58,51-250,8,0-30,0,0-30,27,0-30,679,3,3,2-4,7,7-15,6,3-6,6,4-8,4,4-8,13,9,22,4,443,Loyal Customer,30.863636363636363,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,3.25,4,0.375,4,44,Both Care,0,Accept more than once,1
12802,1967,48,36-55,Graduation,Partner,54178.0,High,0,1,1,2014-01-21,2014-01-01,79,1,135,0-150,9,0-15,39,0-50,4,0-30,0,0-30,7,0-30,194,2,1,0-1,2,0-2,2,0-2,5,4-8,2,0-3,4,6,10,2,122,Hibernating,19.4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,0.0759493670886076,1,41,Online Only,0,Reject,0
13277,1975,40,36-55,Graduation,Partner,60934.0,High,0,1,1,2014-01-17,2014-01-01,41,3,224,151-500,81,51-100,155,51-250,120,81-150,81,61-100,54,31-80,715,3,2,2-4,6,3-6,4,3-6,11,9-15,4,4-8,10,13,23,4,343,Loyal Customer,31.08695652173913,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.5,4,0.3170731707317073,4,44,Both Care,0,Reject,0
13235,1972,43,36-55,Master,Partner,70932.0,Highest,0,1,1,2014-01-19,2014-01-01,57,2,200,151-500,81,51-100,100,51-250,46,31-80,81,61-100,126,81-150,634,3,2,2-4,6,3-6,2,0-2,12,9-15,3,0-3,8,14,22,4,243,At Risk,28.818181818181817,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.6666666666666665,4,0.24561403508771928,4,44,Both Care,0,Reject,0
10432,1974,41,36-55,Graduation,Single,19346.0,Lowest,1,0,1,2014-01-30,2014-01-01,26,3,2,0-150,0,0-15,9,0-50,3,0-30,6,0-30,2,0-30,22,1,1,0-1,1,0-2,0,0-2,3,0-3,8,4-8,1,4,5,1,311,Promising,4.4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.15384615384615385,3,13,Offline Only,0,Reject,0
13899,1966,49,36-55,Graduation,Single,43602.0,Low,1,1,2,2014-01-10,2014-01-01,45,3,19,0-150,5,0-15,12,0-50,10,0-30,3,0-30,19,0-30,68,1,3,2-4,3,3-6,1,0-2,2,0-3,6,4-8,4,5,9,2,321,Promising,7.555555555555555,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.6666666666666666,2,0.1111111111111111,2,22,Not Care Much,0,Reject,0
13257,1975,40,36-55,Master,Partner,34176.0,Lowest,0,1,1,2014-01-22,2014-01-01,9,5,11,0-150,2,0-15,7,0-50,4,0-30,2,0-30,2,0-30,28,1,1,0-1,1,0-2,0,0-2,3,0-3,3,0-3,1,4,5,1,511,Recent Customer,5.6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.3333333333333333,1,0.4444444444444444,5,15,Offline Only,0,Reject,0
13914,1954,61,56-90,Master,Partner,63564.0,High,0,0,0,2014-01-29,2014-01-01,0,5,769,501-1250,80,51-100,252,251-600,15,0-30,34,31-60,65,31-80,1215,4,1,0-1,10,7-15,10,7-12,7,4-8,6,4-8,20,8,28,5,554,Champions,43.392857142857146,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,3.3333333333333335,5,0.0,1,51,Online Only,1,Accept more than once,2
12817,1976,39,36-55,Graduation,Partner,17148.0,Lowest,1,0,1,2014-01-28,2014-01-01,80,1,9,0-150,9,0-15,11,0-50,13,0-30,10,0-30,16,0-30,68,1,4,2-4,3,3-6,1,0-2,3,0-3,8,4-8,4,7,11,3,131,Hibernating,6.181818181818182,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.0875,2,22,Not Care Much,0,Reject,0
12233,1976,39,36-55,PhD,Partner,49187.0,Low,0,1,1,2014-01-11,2014-01-01,63,2,81,0-150,1,0-15,31,0-50,2,0-30,1,0-30,0,0-30,116,2,1,0-1,1,0-2,1,0-2,5,4-8,2,0-3,2,6,8,2,222,Customers Needing Attention,14.5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.09523809523809523,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
13533,1954,61,56-90,PhD,Partner,65324.0,High,0,1,1,2014-01-11,2014-01-01,0,5,384,151-500,0,0-15,102,51-250,21,0-30,32,31-60,5,0-30,544,3,3,2-4,6,3-6,2,0-2,9,9-15,4,4-8,8,12,20,4,543,Loyal Customer,27.2,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,0.0,1,41,Online Only,0,Reject,0
13347,1968,47,36-55,Graduation,Partner,19514.0,Lowest,1,1,2,2014-01-26,2014-01-01,47,3,14,0-150,3,0-15,21,0-50,2,0-30,1,0-30,28,0-30,69,1,4,2-4,3,3-6,1,0-2,2,0-3,8,4-8,4,6,10,2,321,Promising,6.9,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.5,2,0.1276595744680851,2,22,Not Care Much,1,Accept more than once,2
12201,1989,26,0-35,Master,Partner,59060.0,High,1,0,1,2014-01-11,2014-01-01,77,1,35,0-150,40,16-50,111,51-250,36,31-80,40,31-60,12,0-30,274,2,3,2-4,3,3-6,1,0-2,7,4-8,4,4-8,4,10,14,3,132,Hibernating,19.571428571428573,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.12987012987012986,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
13205,1957,58,56-90,Master,Single,65487.0,High,0,0,0,2014-01-10,2014-01-01,48,3,240,151-500,67,51-100,500,251-600,120,81-150,0,0-30,126,81-150,1053,4,3,2-4,3,3-6,5,3-6,6,4-8,2,0-3,8,9,17,3,334,Loyal Customer,61.94117647058823,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4.0,5,0.1875,3,53,Online But Offline Still Fine,0,Reject,0
10955,1964,51,36-55,Graduation,Single,85620.0,Highest,0,0,0,2014-01-07,2014-01-01,68,2,416,151-500,46,16-50,555,251-600,60,31-80,81,61-100,46,31-80,1204,4,1,0-1,3,3-6,6,3-6,4,4-8,1,0-3,9,5,14,3,234,At Risk,86.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,9.0,5,0.07352941176470588,1,51,Online Only,1,Accept,1
13363,1971,44,36-55,Graduation,Partner,38232.0,Low,1,1,2,2014-01-17,2014-01-01,84,1,43,0-150,5,0-15,28,0-50,7,0-30,6,0-30,33,31-80,122,2,4,2-4,3,3-6,1,0-2,3,0-3,5,4-8,4,7,11,3,132,Hibernating,11.090909090909092,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.8,3,0.08333333333333333,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
12037,1953,62,56-90,Graduation,Partner,61278.0,High,0,1,1,2014-01-04,2014-01-01,87,1,111,0-150,3,0-15,28,0-50,2,0-30,6,0-30,15,0-30,165,2,2,2-4,3,3-6,1,0-2,4,4-8,6,4-8,4,6,10,2,122,Hibernating,16.5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.6666666666666666,2,0.06896551724137931,1,21,Not Care But Online Prefered,0,Reject,0
13355,1964,51,36-55,Graduation,Partner,82224.0,Highest,0,0,0,2014-01-25,2014-01-01,83,1,307,151-500,26,16-50,360,251-600,120,81-150,31,31-60,40,31-80,884,3,1,0-1,6,3-6,9,7-12,5,4-8,3,0-3,15,6,21,4,143,Hibernating,42.095238095238095,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,5.0,5,0.07228915662650602,1,51,Online Only,0,Accept more than once,1
10681,1970,45,36-55,Master,Partner,62466.0,High,0,1,1,2014-01-15,2014-01-01,13,4,129,0-150,81,51-100,259,251-600,120,81-150,81,61-100,83,81-150,753,3,5,5-10,6,3-6,3,3-6,12,9-15,4,4-8,9,17,26,5,453,Loyal Customer,28.96153846153846,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.25,4,1.3076923076923077,5,45,Both Care,0,Reject,0
12595,1967,48,36-55,Graduation,Partner,44931.0,Low,0,1,1,2014-01-18,2014-01-01,0,5,78,0-150,0,0-15,11,0-50,0,0-30,0,0-30,7,0-30,96,1,1,0-1,2,0-2,1,0-2,3,0-3,5,4-8,3,4,7,2,521,Recent Customer,13.714285714285714,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.6,2,0.0,1,21,Not Care But Online Prefered,0,Reject,0
12581,1950,65,56-90,PhD,Single,48767.0,Low,1,2,3,2014-01-01,2014-01-01,79,1,28,0-150,1,0-15,21,0-50,3,0-30,0,0-30,10,0-30,63,1,3,2-4,2,0-2,1,0-2,3,0-3,5,4-8,3,6,9,2,121,Lost,7.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.6,2,0.0759493670886076,1,21,Not Care But Online Prefered,0,Reject,0
13510,1968,47,36-55,Graduation,Partner,19514.0,Lowest,1,1,2,2014-01-26,2014-01-01,47,3,14,0-150,3,0-15,21,0-50,2,0-30,1,0-30,28,0-30,69,1,4,2-4,3,3-6,1,0-2,2,0-3,8,4-8,4,6,10,2,321,Promising,6.9,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.5,2,0.1276595744680851,2,22,Not Care Much,0,Accept more than once,1
12572,1980,35,0-35,Graduation,Partner,33228.0,Lowest,1,0,1,2014-01-23,2014-01-01,28,3,22,0-150,2,0-15,31,0-50,7,0-30,4,0-30,5,0-30,71,1,1,0-1,2,0-2,0,0-2,3,0-3,7,4-8,2,4,6,2,321,Promising,11.833333333333334,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.2857142857142857,1,0.14285714285714285,3,13,Offline Only,0,Reject,0
12625,1956,59,56-90,Graduation,Partner,34633.0,Lowest,2,1,3,2014-01-23,2014-01-01,31,3,8,0-150,1,0-15,5,0-50,0,0-30,0,0-30,1,0-30,15,1,1,0-1,1,0-2,0,0-2,2,0-3,6,4-8,1,3,4,1,311,Promising,3.75,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.16666666666666666,1,0.0967741935483871,2,12,Not Care But Offline Prefered,0,Reject,0
13153,1966,49,36-55,Graduation,Single,48877.0,Low,0,1,1,2014-01-05,2014-01-01,27,3,102,0-150,1,0-15,15,0-50,2,0-30,0,0-30,24,0-30,144,2,1,0-1,3,3-6,0,0-2,4,4-8,7,4-8,3,5,8,2,322,Customers Needing Attention,18.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.42857142857142855,2,0.18518518518518517,3,23,Offline Recommended But Online Still Fine,0,Reject,0
13752,1981,34,0-35,PhD,Partner,58293.0,High,1,0,1,2014-01-19,2014-01-01,94,1,173,151-500,43,16-50,118,51-250,46,31-80,27,0-30,15,0-30,422,2,5,5-10,5,3-6,3,3-6,6,4-8,5,4-8,8,11,19,4,142,Hibernating,22.210526315789473,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.6,4,0.11702127659574468,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
12315,1979,36,36-55,Graduation,Single,70337.0,Highest,0,0,0,2014-01-02,2014-01-01,75,2,187,151-500,81,51-100,149,51-250,25,0-30,43,31-60,91,81-150,576,3,1,0-1,2,0-2,2,0-2,12,9-15,1,0-3,4,13,17,3,233,Customers Needing Attention,33.88235294117647,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4.0,5,0.17333333333333334,3,53,Online But Offline Still Fine,0,Reject,0
12242,1961,54,36-55,PhD,Partner,57072.0,High,0,1,1,2014-01-24,2014-01-01,79,1,944,501-1250,0,0-15,60,51-250,0,0-30,0,0-30,30,0-30,1034,4,2,2-4,7,7-15,5,3-6,13,9-15,5,4-8,12,15,27,5,154,Can't lose them,38.2962962962963,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,2.4,4,0.189873417721519,3,43,Online But Offline Still Fine,0,Accept more than once,1
12853,1964,51,36-55,Graduation,Partner,60597.0,High,0,1,1,2014-01-01,2014-01-01,2,5,522,501-1250,0,0-15,257,251-600,32,31-80,16,0-30,66,31-80,893,3,4,2-4,2,0-2,2,0-2,8,4-8,7,4-8,4,12,16,3,533,Potential Loyalist,55.8125,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0.5714285714285714,2,6.0,5,25,Offline Recommended But Online Still Fine,1,Accept more than once,2
12429,1968,47,36-55,Graduation,Partner,77382.0,Highest,0,1,1,2014-01-07,2014-01-01,36,3,491,151-500,48,16-50,231,51-250,112,81-150,81,61-100,126,81-150,1089,4,2,2-4,5,3-6,7,7-12,12,9-15,1,0-3,12,14,26,5,354,Loyal Customer,41.88461538461539,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,12.0,5,0.3888888888888889,5,55,Both Care,0,Accept more than once,1
13376,1970,45,36-55,Graduation,Partner,90765.0,Highest,0,0,0,2014-01-24,2014-01-01,25,4,547,501-1250,81,51-100,555,251-600,120,81-150,81,61-100,33,31-80,1417,5,0,0-1,4,3-6,6,3-6,5,4-8,1,0-3,10,5,15,3,435,Loyal Customer,94.46666666666667,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,1,Accept more than once,0,10.0,5,0.2,4,54,Both Care,0,Accept more than once,2
